source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Dendritic cell,Monocyte non-classical,S100A12,TLR4,0.26232752,0.044,0.055360597,0.26297914521166665,-0.6357405060973056,0.029405158,0.7540748,1.0,1.0
Dendritic cell,Monocyte non-classical,S100A12,CD36,0.34067178,0.069,0.1146396,0.08608685750433587,-0.6771830725012703,0.0050419844,0.8152403,1.0,1.0
Dendritic cell,Monocyte non-classical,RETN,TLR4,0.20589906,0.0,0.038846098,0.3636207595605681,0.01645620214148885,0.03317219,0.71977264,0.6616166562338296,1.0
Dendritic cell,Monocyte non-classical,MFNG,NOTCH2,0.21399224,0.0,0.045774948,0.3287796529725054,0.18052751975260045,0.011678694,0.7360229,0.23212806172382275,1.0
Dendritic cell,Monocyte non-classical,LTB,TNFRSF1A,0.2031087,1.0,0.04016442,-0.10705853339126126,-0.9827390230734019,0.0019539096,0.7231261,1.0,1.0
Dendritic cell,Monocyte non-classical,LRPAP1,SORL1,0.2893057,0.0,0.070145704,0.1497726094516645,0.0025454721325110508,0.0049953377,0.77535814,0.7962940072749386,1.0
Dendritic cell,Monocyte non-classical,LRPAP1,LRP1,0.325837,0.0,0.0997886,0.5513397549767495,0.33607180676465453,0.028737875,0.80456245,0.07001293766742261,1.0
Dendritic cell,Monocyte non-classical,IL1B,SIGIRR,0.34068742,0.0,0.11602687,0.4468121693128923,0.4190489632106832,0.018866435,0.8161445,0.06068288818281505,1.0
T proliferating,CD8 T memory,TOR2A,ATP5F1B,0.31787264,0.112,0.08878504,0.16631514720026352,0.08402578349770573,0.0028295428,0.79521304,1.0,1.0
T proliferating,CD8 T memory,TNF,VSIR,0.2374821,0.205,0.04132473,0.14575799913809476,0.004607673589038519,0.008151598,0.725968,1.0,1.0
T proliferating,CD8 T memory,TGFB1,ITGB1,0.3370087,0.107,0.106720485,0.09462149540758237,-0.016141297979408775,0.0024135816,0.80978864,1.0,1.0
Dendritic cell,Monocyte non-classical,ICAM1,SPN,0.28882322,0.0,0.05886245,0.4936836113924726,0.3755128546000991,0.017454164,0.7597177,0.058529996949489675,1.0
Dendritic cell,Monocyte non-classical,ICAM1,ITGAX_ITGB2,0.25483474,0.0,0.049881447,0.8665417479160465,0.5137373231011211,0.07682506,0.744284,0.058529996949489675,1.0
Dendritic cell,Monocyte non-classical,HLA-F,LILRB1,0.25556713,0.002,0.06493133,0.3696785397385688,0.006960080737514307,0.013097982,0.76855963,1.0,1.0
Dendritic cell,Monocyte non-classical,HLA-DQA2,CD4,0.3064959,0.0,0.08439831,0.736334209738817,0.6090484025987295,0.05284566,0.7910563,0.058529996949489675,1.0
Dendritic cell,Monocyte non-classical,GNAI2,C5AR1,0.6410985,0.0,0.40227568,1.075440178011291,0.8155665730030646,0.06875193,0.89207363,0.030372271141815278,1.0
Dendritic cell,Monocyte non-classical,CLEC11A,ITGB1,0.3447742,0.0,0.113617204,0.3299224288697679,0.2384681295089727,0.005222438,0.81456476,0.43028961322900133,1.0
Dendritic cell,Monocyte non-classical,CD38,PECAM1,0.3454594,0.0,0.059283182,0.6489516820342823,0.5326984036696228,0.008244188,0.76036716,0.11645098973009112,1.0
Dendritic cell,Monocyte non-classical,CD14,ITGB1,0.2848726,0.008,0.06362989,0.06656580071694196,-0.1641718795859004,0.003797751,0.7667539,1.0,1.0
Dendritic cell,Monocyte non-classical,CCL3,CCR1,0.21002573,0.0,0.04340208,0.4174023040751357,0.1384774084647465,0.019711947,0.73081946,0.3190910244567962,1.0
Dendritic cell,Monocyte non-classical,APP,PTGER2,0.27056536,0.0,0.07273002,0.43032421146639366,0.3424935965736397,0.010657965,0.7784933,0.07100175578551604,1.0
Dendritic cell,Monocyte non-classical,APP,NOTCH2,0.25528806,0.0,0.063796654,0.5351072920797688,0.380266284435852,0.016470967,0.766988,0.058529996949489675,1.0
Dendritic cell,Monocyte non-classical,APP,LRP10,0.21478602,0.0,0.040113203,0.23723743699671526,0.09644328182511502,0.0040593315,0.72299826,0.7357329788770619,1.0
Dendritic cell,Monocyte non-classical,APP,LRP1,0.26916426,0.0,0.071910724,0.6392781993605622,0.4358082287575058,0.030142663,0.777515,0.058529996949489675,1.0
T proliferating,Dendritic cell,ADAM17,ITGB1,0.2502569,0.075,0.055774968,0.1044340387803516,-0.13687720084515564,0.0034182742,0.7547656,1.0,1.0
Dendritic cell,Monocyte non-classical,ADAM28,ITGA4,0.26173544,0.0,0.06731873,0.32183030075455843,0.1706555309330544,0.0133824535,0.7717554,0.250365207803299,1.0
Dendritic cell,Monocyte non-classical,ADAM17,ITGB1,0.27439466,0.0,0.05488616,0.125422933509274,0.015534018958929058,0.0033638019,0.75327593,1.0,1.0
Dendritic cell,Monocyte non-classical,ADAM15,ITGB1,0.31260514,0.0,0.086772434,0.4269577459642861,0.21899652041925696,0.011985173,0.7933397,0.1738994975493471,1.0
Dendritic cell,Monocyte classical,VCAN,SELL,0.6558603,0.0,0.40887454,0.2451533860466703,0.17696973071678612,0.012020325,0.8928544,0.38284146191494395,1.0
Dendritic cell,Monocyte classical,TGFB1,ITGB1,0.27964061,0.405,0.07432905,0.00671748913807764,-0.19348244165613893,0.0016810193,0.7803627,1.0,1.0
Dendritic cell,Monocyte classical,SERPINA1,LRP1,0.27609134,0.0,0.073401265,0.43441525557975097,0.24726383150213826,0.031450804,0.7792844,0.14230285544638754,1.0
Dendritic cell,Monocyte classical,SEMA4A,LILRB2,0.33138323,0.0,0.10964248,1.1103274636213438,0.7748638525156422,0.10031591,0.81186026,0.03825360725501376,1.0
Dendritic cell,Monocyte classical,SELPLG,ITGAM,0.29923624,0.0,0.08069767,0.5200147204335396,0.5880176059411575,0.02751941,0.7873266,0.058529996949489675,1.0
Dendritic cell,Monocyte classical,LRPAP1,LRP1,0.31432903,0.0,0.09045062,0.5070890423953223,0.4047604071793697,0.026048655,0.7967222,0.058529996949489675,1.0
Dendritic cell,Monocyte classical,IL1B,SIGIRR,0.26999277,0.0,0.068763204,0.33617655100201127,0.3043898810537508,0.011181174,0.77361983,0.17279009440518084,1.0
Dendritic cell,Monocyte classical,IL16,CD4,0.2890363,0.0,0.08309162,0.28076736247509476,0.2721651100043517,0.010681187,0.78976387,0.28881939113390004,1.0
Dendritic cell,Monocyte classical,ICAM2,ITGAM_ITGB2,0.2728347,0.0,0.059931155,0.4112071571698663,0.47449977957881717,0.015715083,0.7613561,0.08663232152332613,1.0
Dendritic cell,Monocyte classical,ICAM1,ITGAM_ITGB2,0.26270032,0.0,0.051959816,0.6685012368593448,0.6569417226256221,0.07365714,0.7481493,0.058529996949489675,1.0
Dendritic cell,Monocyte classical,HLA-F,LILRB2,0.30982763,0.0,0.09479016,0.3350712140595635,0.22651738767414026,0.011971257,0.80049056,0.1744561981769294,1.0
Dendritic cell,Monocyte classical,HLA-DQA2,CD4,0.23831499,0.0,0.055923816,0.5695504417923823,0.5408719883049836,0.035016473,0.7550122,0.058529996949489675,1.0
Dendritic cell,Monocyte classical,CLEC11A,ITGB1,0.24486792,0.0,0.059207603,0.18023375150872262,0.06011874653389679,0.0027214894,0.76025087,1.0,1.0
Dendritic cell,Monocyte classical,CD55,ADGRE5,0.31902382,0.0,0.08735122,0.10367325627732074,-0.007483685876940704,0.005016715,0.79388416,1.0,1.0
T proliferating,Dendritic cell,CD59,CD2,0.19657421,0.893,0.038640715,0.004835613302527755,-0.2775046197554807,0.0020628788,0.71923774,1.0,1.0
T proliferating,Dendritic cell,CD58,CD2,0.24403614,0.256,0.057379894,0.21096820331489052,-0.22015298590175192,0.0045891884,0.75738156,1.0,1.0
T proliferating,Dendritic cell,CD38,PECAM1,0.21397775,0.0,0.041588012,0.38988394416269345,0.1812562398192447,0.005783417,0.7265992,0.337292582562192,1.0
Dendritic cell,Monocyte classical,CD1D,LILRB2,0.27395076,0.0,0.070070125,0.9117424391418165,0.6886103935650929,0.1158022,0.77526426,0.058529996949489675,1.0
Dendritic cell,Monocyte classical,APP,LRP1,0.25765634,0.0,0.065181494,0.595027486779135,0.5044968291722209,0.027321987,0.76890135,0.058529996949489675,1.0
Dendritic cell,Monocyte classical,ADAM15,ITGB1,0.21269885,0.0,0.045218393,0.2772690686032408,0.04064713744418105,0.006245651,0.7348328,0.5814712625086761,1.0
Dendritic cell,HSPC,TIMP2,ITGB1,0.23624863,0.0,0.046643235,0.15072199780400078,-0.11367518692759818,0.005242331,0.73784435,1.0,1.0
Dendritic cell,HSPC,TGFB1,ITGB1,0.33692914,0.001,0.113497056,0.0925524495358079,-0.22876278982311626,0.0025668396,0.81448483,1.0,1.0
Dendritic cell,HSPC,SIRPA,CD47,0.3608288,0.0,0.074769504,0.3722855604672915,0.08878749575906371,0.014595196,0.7808686,0.43866886709305164,1.0
Dendritic cell,HSPC,SELPLG,ITGB2,0.2298488,1.0,0.052222427,-0.06075382303619238,-0.5246890515785774,0.0017549034,0.74862397,1.0,1.0
Dendritic cell,HSPC,PTPN6,CLEC12A,0.42234403,0.0,0.08156421,0.41579863489401436,0.21587102721922816,0.00756997,0.7882194,0.1780130713667449,1.0
Dendritic cell,HSPC,PSEN1,CD44,0.42829272,0.218,0.083770625,0.0830790682453736,-0.22652488078006644,0.0055434606,0.79043865,1.0,1.0
T proliferating,Dendritic cell,GNAI2,S1PR4,0.3154986,0.028,0.055472475,0.14270633981435,-0.06532006875118918,0.0023825374,0.754262,1.0,1.0
T proliferating,Dendritic cell,GNAI2,FPR1,0.3211737,0.001,0.061436117,0.3030775147887042,0.13749798544889494,0.012615223,0.7636019,0.9719221025566362,1.0
T proliferating,Dendritic cell,FLT3LG,FLT3,0.20610893,0.003,0.04100911,0.8120555460575113,0.15970011289992792,0.028084671,0.7252047,0.43469361901168085,1.0
Dendritic cell,HSPC,LTB,TNFRSF1A,0.22414948,1.0,0.047323033,-0.03886323329151298,-1.088944247960539,0.0023021603,0.73924136,1.0,1.0
Dendritic cell,HSPC,LRPAP1,SORL1,0.33246768,0.0,0.10516898,0.23071885776867307,0.01407064217475662,0.007489476,0.8086582,0.6717727275248022,1.0
Dendritic cell,HSPC,LILRB4,LAIR1,0.30290046,0.0,0.08873978,0.9614718671822255,0.44071026008236536,0.02763656,0.7951715,0.058529996949489675,1.0
Dendritic cell,HSPC,LGALS9,SLC1A5,0.4016434,0.0,0.060374677,0.683738897875886,0.41702079110634865,0.009402271,0.7620253,0.07600419555595496,1.0
Dendritic cell,HSPC,LGALS9,CD47,0.6578092,0.0,0.42892465,0.6853883054612347,0.37761269099402306,0.008499289,0.8951228,0.10452185153569343,1.0
Dendritic cell,HSPC,LGALS3,ENG,0.37504578,0.0,0.06468178,0.5925320434036125,0.3925545703239041,0.012243016,0.76821697,0.058529996949489675,1.0
Dendritic cell,HSPC,IL1B,SIGIRR,0.259725,0.0,0.06189859,0.3201078067231506,0.12563157156637586,0.010064959,0.7642781,0.34730229952218045,1.0
Dendritic cell,HSPC,IL16,CD9,0.21724008,0.0,0.03854087,0.1364761831634831,-0.09182025994329882,0.0021601724,0.71897644,1.0,1.0
Dendritic cell,HSPC,IGFBP7,MPIG6B,0.41288528,0.0,0.07197632,1.2126009058887501,0.6048853424428463,0.021821218,0.7775938,0.058529996949489675,1.0
Dendritic cell,HSPC,HBEGF,CD82,0.26040226,0.0,0.067013085,0.6122424680038561,0.32664095836059587,0.029873973,0.7713543,0.0755072753800619,1.0
Dendritic cell,HSPC,FAM3C,LAMP1,0.2591979,0.0,0.04014274,0.12106521440216766,-0.08699281298284213,0.0034156854,0.723072,1.0,1.0
T proliferating,Dendritic cell,HLA-F,LILRB2,0.34255013,0.014,0.07931594,0.22567947959285317,-0.011700170163774642,0.010016983,0.7858771,1.0,1.0
T proliferating,Dendritic cell,HLA-F,LILRB1,0.3092857,0.032,0.043553397,0.21343419293385416,-0.01454732969304709,0.008785615,0.7311617,1.0,1.0
T proliferating,Dendritic cell,HLA-DMB,CD4,0.27132177,0.034,0.07125932,0.19860685215120005,-0.07964439086512168,0.0058256956,0.77672696,1.0,1.0
Dendritic cell,HSPC,CLEC11A,ITGB1,0.30215645,0.0,0.090407304,0.26606871190645287,0.02483839836691945,0.0041555897,0.7966834,0.7045298446548273,1.0
Dendritic cell,HSPC,CD99,PILRB,0.494922,0.0,0.0763557,0.12020121273057753,-0.15331605374626164,0.0031437392,0.78265935,1.0,1.0
Dendritic cell,HSPC,CD55,ADGRE5,0.27506,0.076,0.048739728,0.02304584740872752,-0.248334202217779,0.0027991978,0.7420743,1.0,1.0
Dendritic cell,HSPC,CD22,PTPRC,0.29781628,1.0,0.05152517,-0.18298729797583915,-0.667967903819712,0.0027317689,0.7473571,1.0,1.0
Dendritic cell,HSPC,CD14,ITGB2,0.20350367,1.0,0.03881237,-0.20370748860627377,-0.7879730880329482,0.0015402955,0.719685,1.0,1.0
Dendritic cell,HSPC,CD14,ITGB1,0.24225482,0.434,0.05063147,0.0027120837536269427,-0.37780161072795365,0.0030219404,0.7457016,1.0,1.0
Dendritic cell,HSPC,CD14,ITGA4,0.2804738,0.0,0.06228826,0.22309555511526402,-0.08921118096072267,0.0072840545,0.7648429,1.0,1.0
Dendritic cell,HSPC,CALM3,INSR,0.3808468,0.0,0.081934825,0.3288587249087417,0.047425009971865495,0.004983265,0.7885976,0.5597828777695253,1.0
Dendritic cell,HSPC,BSG,SLC16A1,0.35035,0.0,0.06376666,0.3365800437362012,0.07074553757981317,0.0063022575,0.7669459,0.4846104846995023,1.0
Dendritic cell,HSPC,APP,PTGER2,0.23218754,0.0,0.0502887,0.3345905069600289,0.1544296826046615,0.0073693814,0.745057,0.2807701067288325,1.0
Dendritic cell,HSPC,APP,NCSTN,0.2110734,0.0,0.037942268,0.3632575806145876,0.17145425739380665,0.008036646,0.7173924,0.248179950535462,1.0
Dendritic cell,HSPC,ADAM17,ITGB1,0.23177691,0.011,0.04367393,0.06156921654595897,-0.1980957121831242,0.002676639,0.7314332,1.0,1.0
Dendritic cell,HSPC,ADAM15,ITGB1,0.26998737,0.0,0.06904642,0.36310402900097105,0.005366789277203715,0.009536822,0.7739796,0.7037362690883584,1.0
Dendritic cell,Granulocyte precursor,VCAN,ITGB1,0.3464351,0.007,0.09326719,0.04677711757494257,-0.2921976030452855,0.0031071603,0.799194,1.0,1.0
Dendritic cell,Granulocyte precursor,TGFB1,ITGB1,0.2623646,0.765,0.062517464,-0.019166930006174747,-0.29059412269570956,0.0014138896,0.76517314,1.0,1.0
T proliferating,Dendritic cell,MFNG,NOTCH2,0.21915671,0.008,0.03873674,0.2658236273436986,0.056153089589475985,0.009883015,0.71948826,1.0,1.0
T proliferating,Dendritic cell,LTB,TNFRSF1A,0.266549,1.0,0.06523543,-0.11776623852754906,-1.0144129673747744,0.0031735585,0.7689749,1.0,1.0
T proliferating,Dendritic cell,LMAN1,MCFD2,0.24841087,0.0,0.0522405,0.4648225627343908,0.23102319768142665,0.009036098,0.74865645,0.15971315078039142,1.0
T proliferating,Dendritic cell,LGALS9,HAVCR2,0.2473023,0.0,0.05911606,0.598613798852917,0.1640917953131452,0.014829223,0.76010984,0.26150875016638775,1.0
T proliferating,Dendritic cell,IL16,CD4,0.2504143,0.033,0.061943743,0.19823207174735252,-0.00825155168275546,0.00796269,0.76434386,1.0,1.0
T proliferating,Dendritic cell,IFNG,IFNGR1_IFNGR2,0.2707582,0.0,0.06748933,0.7631450416525303,0.29875455669970374,0.034696616,0.77197826,0.09529195777041179,1.0
Dendritic cell,Granulocyte precursor,S100A12,CD36,0.3093499,0.375,0.09093997,0.03130949494369089,-0.8010988385002273,0.003999647,0.7971587,1.0,1.0
Dendritic cell,Granulocyte precursor,PSEN1,CD44,0.4216151,0.335,0.082266875,0.07623028863214297,-0.08158992744386344,0.0054439506,0.78893447,1.0,1.0
Dendritic cell,Granulocyte precursor,LRPAP1,SORL1,0.2725973,0.0,0.05658792,0.11843764667656118,-0.05040026996670799,0.004029837,0.7561024,0.9786912186906002,1.0
Dendritic cell,Granulocyte precursor,LILRB4,LAIR1,0.28579488,0.0,0.07650061,0.9121201231867967,0.4804884996635639,0.023824869,0.78282064,0.058529996949489675,1.0
Dendritic cell,Granulocyte precursor,IL1B,SIGIRR,0.24096799,0.0,0.049358394,0.2907534852848187,0.17527412197364864,0.008025873,0.7432795,0.26327505555663017,1.0
Dendritic cell,Granulocyte precursor,ICAM1,SPN,0.30936575,0.0,0.06429054,0.5320099185653651,0.39565920223656326,0.019063726,0.7676764,0.058529996949489675,1.0
Dendritic cell,Granulocyte precursor,CLEC11A,ITGB1,0.22759187,0.001,0.049798958,0.15434933236447024,-0.03699293450567384,0.002289019,0.74412644,1.0,1.0
Dendritic cell,Granulocyte precursor,CD55,ADGRE5,0.30489045,0.002,0.07493849,0.07775340666024956,-0.11589547708525444,0.004303833,0.78106177,1.0,1.0
Dendritic cell,Granulocyte precursor,CD22,PTPRC,0.2790432,1.0,0.047581967,-0.20079735954143157,-0.5565351082833545,0.002522708,0.7397669,1.0,1.0
Dendritic cell,Granulocyte precursor,ADAM15,ITGB1,0.19542281,0.003,0.038032766,0.2513846494589884,-0.05646454359538958,0.0052531585,0.7176337,1.0,1.0
T proliferating,Dendritic cell,S100A9,CD68,0.25420368,0.99,0.05093752,0.003913783631272205,-2.3943793455493925,0.0008448321,0.74627256,1.0,1.0
T proliferating,Dendritic cell,S100A9,CD36,0.31457135,0.973,0.06750646,0.06353114381506178,-2.3176827209846964,0.0009505725,0.7720006,1.0,1.0
T proliferating,Dendritic cell,S100A8,CD36,0.29663667,0.966,0.049862,0.0630935314508208,-2.4028997421697222,0.00077990245,0.74424684,1.0,1.0
Dendritic cell,Erythroid late,TIMP2,ITGB1,0.23116791,0.0,0.04521568,0.14310966996910676,0.09491482400817555,0.0050818855,0.734827,0.8289854499772273,1.0
Dendritic cell,Erythroid late,TGFB1,ITGB1,0.33184844,0.0,0.11002339,0.08494012170091389,-0.020172778887342535,0.0024882795,0.81212497,1.0,1.0
Dendritic cell,Erythroid late,TGFB1,ENG,0.25629535,0.0,0.05836794,0.32840250204764837,0.15845244410322487,0.00712007,0.75894684,0.27172274146475156,1.0
Dendritic cell,Erythroid late,SIRPA,CD47,0.28266093,0.0,0.055165403,0.2656312065755012,0.23040890810896025,0.010768426,0.7537472,0.32683090396135783,1.0
Dendritic cell,Erythroid late,HBEGF,CD82,0.26364398,0.0,0.06851844,0.6207780558272815,0.5257602858339736,0.030545047,0.7733075,0.058529996949489675,1.0
Dendritic cell,Erythroid late,CLEC11A,ITGB1,0.29707575,0.0,0.087640315,0.25845638407155885,0.23342840930269318,0.0040284046,0.7941543,0.7467292644860815,1.0
Dendritic cell,Erythroid late,CD14,ITGB1,0.23717412,0.56,0.049081855,-0.004900244081267078,-0.16921159979217992,0.0029294514,0.74274313,1.0,1.0
Dendritic cell,Erythroid late,ADAM17,ITGB1,0.2266962,0.043,0.04233725,0.05395688871106495,0.010494298752649539,0.0025947182,0.7283692,1.0,1.0
Dendritic cell,Erythroid late,ADAM15,ITGB1,0.26490667,0.0,0.0669332,0.35549170116607703,0.21395680021297744,0.009244941,0.7712491,0.18114581742718938,1.0
