source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Plasmacytoid DC,Dendritic cell,LGALS9,SLC1A5,0.1339241,0.019,0.015630433,0.15535267038963957,0.03353518441735488,0.002434159,0.61966825,1.0,0.19455889201811682
Plasmacytoid DC,Pre-B large,COPA,CD74,1.7070804,0.0,0.6480489,0.5200686028436508,0.2011078109181847,0.0062464317,0.912975,0.2278255376478844,0.19656529598911415
T proliferating,Dendritic cell,FASLG,TNFRSF10B,0.12993613,0.0,0.015731733,0.7505789939027212,0.2202840183038821,0.097764306,0.6204293,0.19208503444659608,0.19699698971601032
Dendritic cell,Monocyte non-classical,COPA,CD74,1.6454906,0.0,0.64570624,0.49193521020739367,0.19914340494246177,0.0062238523,0.91283107,0.23048004548703857,0.19858587258875918
Dendritic cell,Dendritic cell,FAM3C,LAMP1,0.1326257,1.0,0.01615554,-0.07728785906445844,-0.2898743556244357,0.0013746504,0.6235543,1.0,0.1994336744351452
Erythroid early,Monocyte non-classical,COPA,CD74,1.6454413,0.0,0.6454018,0.491819871119629,0.1518342386663926,0.0062209168,0.9128123,0.3140225568895969,0.19993789457794464
CD4 T naive,Granulocyte precursor,MIF,CD74,1.2238345,0.001,0.97077477,0.02756048840234667,-0.6157128651411982,0.0019131177,0.9277465,1.0,0.20129384053134736
B naive,CD4 T memory,FAM3C,HLA-C,1.5611621,0.0,0.64271915,0.4171984144798422,0.4672739492975573,0.007915339,0.9126464,0.1155860256815424,0.20129384053134736
Erythroid early,CD8 T cytotoxic,IL7,IL2RG_IL7R,0.21702275,0.799,0.016541084,0.14160844872285,-0.013180082637031902,0.017019223,0.6263183,1.0,0.20186894658508017
T proliferating,Monocyte classical,CCL5,CCR1,1.6710731,0.0,0.63871276,1.1351441930961719,1.3262227630373693,0.057987925,0.91239685,0.002871857027853558,0.2019733320148719
Monocyte non-classical,Monocyte non-classical,CD52,SIGLEC10,1.3645507,0.0,0.63722837,0.8361170475025498,0.5526757709598951,0.046351835,0.9123038,0.05789331968041655,0.20265377520157402
Monocyte non-classical,NK,HLA-E,KLRC1_KLRD1,1.2225976,0.0,1.1518161,1.01463293734513,0.9777844586293101,0.03887542,0.93327236,0.011374144085406674,0.20367632546619419
Monocyte non-classical,NK,HLA-E,KLRC1,1.2225976,0.0,1.1518161,1.01463293734513,0.9777844586293101,0.03887542,0.93327236,0.011374144085406674,0.20367632546619419
Dendritic cell,T proliferating,CCL3,CCR5,0.1371536,0.001,0.016672023,0.5622163267060697,-0.09771020615966439,0.028480519,0.6272405,1.0,0.20430280657537364
HSPC,NK,CLEC2B,KLRF1,1.2224306,0.0,0.9440936,1.5908925588616394,1.5310458044682007,0.041712515,0.92680687,0.00498407825932711,0.2050431623471424
NK,HSPC,KLRF1,CLEC2B,1.2224306,0.0,0.9440936,1.5908925588616394,1.5310458044682007,0.041712515,0.92680687,0.00498407825932711,0.2050431623471424
Dendritic cell,Monocyte classical,APP,CD74,1.2271606,0.0,0.6320963,0.36674196118447194,-0.15579254311725957,0.004423223,0.9119798,1.0,0.20538547767801849
HSPC,Monocyte classical,APP,CD74,1.2271413,0.0,0.63201314,0.36669410109955486,-0.14774939272365997,0.004422641,0.9119745,1.0,0.20607084572177026
CD4 T memory,NK,CLEC2B,KLRF1,1.2202243,0.0,0.9354259,1.5880404237961714,1.6822359301429683,0.041329548,0.9264934,0.005291516874693981,0.20641389822987882
NK,CD4 T memory,KLRF1,CLEC2B,1.2202243,0.0,0.9354259,1.5880404237961714,1.6822359301429683,0.041329548,0.9264934,0.005291516874693981,0.20641389822987882
HSPC,Dendritic cell,HLA-F,LILRB2,0.13061789,1.0,0.016774302,-0.058519185722742756,-0.41122173141971774,0.0021184632,0.6279552,1.0,0.2067352548155844
Granulocyte precursor,Monocyte non-classical,APP,CD74,1.6431025,0.0,0.6309881,0.5191311335823177,0.2815353557191992,0.0044154683,0.91190934,0.5268735522824726,0.20744456464127253
Platelet,Monocyte classical,RPS19,C5AR1,1.2178745,1.0,0.7867398,-1.4805777206809156,-0.09992586057138231,0.01044778,0.9203769,1.0,0.20744456464127253
Monocyte non-classical,T proliferating,TNFSF10,RIPK1,0.14635664,0.0,0.016846955,0.4287278852405906,0.2522535963840964,0.026926689,0.62845993,0.14581118945952853,0.20916630769052497
CD4 T memory,CD8 T memory,MIF,CD74,1.2019438,0.0,1.2198223,0.08523320012564449,-0.543576410921472,0.0024039184,0.93503654,1.0,0.2102037668093264
Pre-B large,Plasmacytoid DC,FAM3C,HLA-C,1.2232215,0.41,0.62306005,0.1946161672799515,-0.1353873112454669,0.007673231,0.91140014,1.0,0.21089599526089117
Monocyte classical,Granulocyte precursor,MIF,CD74,1.1916842,0.038,0.84540325,-0.01034565841382376,-0.6158661175716424,0.0016660467,0.9229725,1.0,0.21158920047228796
Erythroid early,Dendritic cell,IL15RA,AXL,0.13114741,0.0,0.016898593,1.3608741627497047,0.28794875048136936,0.21807908,0.62881714,0.029611144998208407,0.21159593364997273
Plasmacytoid DC,Monocyte non-classical,COPA,CD74,1.6415828,0.0,0.621623,0.48280725686052,0.26498357068135076,0.005991718,0.91130686,0.25485214913661564,0.21228341815520507
B naive,Granulocyte precursor,MIF,CD74,1.1902324,0.04,0.8397414,-0.012057406985357219,-0.6440092225356172,0.0016548886,0.9227333,1.0,0.21228341815520507
Dendritic cell,T proliferating,TNFSF13B,HLA-DPB1,1.1902059,0.0,1.1149395,0.7506049261524214,0.3945885624294952,0.013480819,0.932252,0.05789331968041655,0.21297857448031715
Platelet,Erythroid early,SELP,SELPLG,0.18443681,0.0,0.01691407,2.368888732433459,0.46855066129559164,0.017971491,0.62892395,0.05789331968041655,0.2140241490880163
Granulocyte precursor,Pre-B large,TNFSF13B,HLA-DPB1,1.1876049,0.0,1.2106746,0.7990108517733017,0.5421781023473549,0.014638361,0.93480754,0.05789331968041655,0.21437184590362363
Pre-B large,Pre-B large,APP,CD74,1.7025042,0.0,0.618647,0.5412014338502847,0.14765736776090982,0.0043291086,0.9111127,0.548001232983882,0.21506992273040595
Erythroid late,HSPC,LGALS9,SLC1A5,0.14278,0.0,0.016922634,0.16969751538749833,0.11677159501593935,0.0026353959,0.628983,1.0,0.21645095441421414
Plasmacytoid DC,CD8 T cytotoxic,APP,CD74,1.1854846,0.0,1.325408,1.4737218936751872,0.05448808856357368,0.009274813,0.93751276,0.44278777966698024,0.2164690279385636
Dendritic cell,Plasmacytoid DC,BST2,LILRA4,1.1843797,0.0,1.2627661,4.362064387833775,1.6182380050612557,0.09195182,0.9360795,0.00018322621491082076,0.21717001789513915
CD8 T cytotoxic,NK,HLA-E,KLRC2_KLRD1,1.2288299,0.0,0.6168563,0.7255614176877189,0.8827981695673477,0.03547446,0.9109953,0.05789331968041655,0.2175209133592966
CD8 T cytotoxic,NK,HLA-E,KLRC2,1.2288299,0.0,0.6168563,0.7255614176877189,0.8827981695673477,0.03547446,0.9109953,0.05789331968041655,0.2175209133592966
T proliferating,HSPC,LGALS9,SLC1A5,0.14301915,0.14,0.016962776,0.17017240148147422,-0.03397155423818453,0.0026416474,0.62925947,1.0,0.21887635003812483
Pre-B large,Pre-B small,FAM3C,HLA-C,1.2063054,0.666,0.6132905,0.18036164739731841,-0.006793207817941155,0.007552915,0.91076,1.0,0.21998373759605588
CD8 T cytotoxic,HSPC,LTB,LTBR,0.14142355,1.0,0.017277114,-0.20243894828512676,-1.1539165451561852,0.0020878725,0.6313987,1.0,0.22130033636930693
T activated,Pre-B large,COPA,CD74,1.7006853,0.0,0.6069613,0.5051307802204995,0.20495062452895527,0.005850396,0.9103375,0.27436224116752594,0.22281291589743718
Plasmacytoid DC,NK,CLEC2B,KLRF1,1.1744788,0.0,0.75571823,1.5289081402453943,1.5401583792550229,0.033389598,0.91889036,0.013331948477580157,0.2231676381768612
NK,Plasmacytoid DC,KLRF1,CLEC2B,1.1744788,0.0,0.75571823,1.5289081402453943,1.5401583792550229,0.033389598,0.91889036,0.013331948477580157,0.2231676381768612
Erythroid late,Dendritic cell,LGALS9,SLC1A5,0.14377138,0.001,0.01732242,0.17490704509922045,0.12379430348266769,0.0026976552,0.6317034,1.0,0.22372292973697483
CD8 T cytotoxic,T proliferating,HLA-E,KLRC1_KLRD1,1.2264674,0.0,0.6065851,0.6220972775641015,0.6191853435830512,0.020473102,0.9103122,0.05789331968041655,0.2238778044526964
CD8 T cytotoxic,T proliferating,HLA-E,KLRC1,1.2264674,0.0,0.6065851,0.6220972775641015,0.6191853435830512,0.020473102,0.9103122,0.05789331968041655,0.2238778044526964
T proliferating,Dendritic cell,LGALS9,SLC1A5,0.14401053,0.139,0.017363511,0.17538193119319634,-0.02694884577145619,0.0027040544,0.6319789,1.0,0.22614409870211877
Platelet,Granulocyte precursor,MIF,CD74,1.172327,0.261,0.76991874,-0.033167902196896124,-0.6004090666015551,0.0015172883,0.91958135,1.0,0.2278009610263102
Pre-B large,B naive,FAM3C,HLA-C,1.1821854,0.996,0.5993605,0.16003702763432748,-0.12292050712244243,0.007381362,0.90982187,1.0,0.2278009610263102
HSPC,T proliferating,HLA-F,KIR3DL2,0.13412616,1.0,0.017571973,0.15046469847332444,-0.263334211119159,0.0059853573,0.6333657,1.0,0.22856385960321263
Pre-B large,Pre-B large,COPA,CD74,1.6991942,0.0,0.5973815,0.5016478210115141,0.11693332234783865,0.005758058,0.9096861,0.4028272839466377,0.22995311119261913
Pre-B large,Monocyte non-classical,APP,CD74,1.6370066,0.0,0.5934201,0.5039400878671539,0.21153312752407588,0.004152578,0.90941244,0.600860404157569,0.2306723798634876
Dendritic cell,Dendritic cell,ITGAL_ITGB2,ICAM1,0.13275832,0.0,0.01762436,0.2990520660797226,0.042196347801295275,0.013733648,0.6337113,0.599767185601966,0.23098221284981496
Pre-B large,Platelet,FAM3C,HLA-C,1.1716521,0.776,0.5932772,0.1511610353733884,0.21461685704508168,0.007306444,0.9094025,1.0,0.23139260235978992
T activated,NK,HLA-E,KLRC1,1.1671388,0.0,1.0811622,0.9658112129674052,0.9082929403358944,0.03649075,0.931274,0.016923513050593288,0.2324747607099638
T activated,NK,HLA-E,KLRC1_KLRD1,1.1671388,0.0,1.0811622,0.9658112129674052,0.9082929403358944,0.03649075,0.931274,0.016923513050593288,0.2324747607099638
Granulocyte precursor,Pre-B large,COPA,CD74,1.6983333,0.0,0.59184945,0.49963661247397395,0.18733005633757163,0.0057047354,0.9093032,0.29114089834974,0.2328359435521862
T proliferating,Erythroid early,ITGAL_ITGB2,F11R,0.18868934,0.0,0.017626517,0.3710398818927489,0.20277180657069138,0.014315624,0.63372546,0.21845876050343116,0.2333991588514845
NK,Monocyte classical,CCL5,CCR1,1.5494475,0.0,0.58921134,1.0525380288998214,1.501299015784105,0.05349375,0.90911883,0.006045037351030331,0.23573403640249305
T proliferating,Plasmacytoid DC,BST2,LILRA4,1.1643097,0.0,1.2002065,4.333726844466319,1.5763275892049893,0.08739637,0.9345424,0.0002273260829149914,0.23573403640249305
T proliferating,Dendritic cell,GRN,TNFRSF1A,0.1415636,0.636,0.017664397,0.08233972226447037,-0.2541687429869992,0.001713009,0.6339746,1.0,0.23581471389117747
HSPC,Pre-B large,COPA,CD74,1.6975611,0.0,0.5868894,0.4978333137682611,0.10229631883975449,0.005656926,0.9089556,0.4422939635455864,0.23718877495427018
Dendritic cell,B naive,FAM3C,LAMP1,0.14243004,1.0,0.018013598,-0.06192338708607836,-0.17458789162372873,0.0015327499,0.63624287,1.0,0.2382288466224135
T proliferating,NK,HLA-E,KLRC2_KLRD1,1.172522,0.0,0.584901,0.6759929506905858,0.6079207563820246,0.03363676,0.908815,0.05789331968041655,0.24047572117162874
T proliferating,NK,HLA-E,KLRC2,1.172522,0.0,0.584901,0.6759929506905858,0.6079207563820246,0.03363676,0.908815,0.05789331968041655,0.24047572117162874
Erythroid early,CD4 T naive,IL7,IL2RG_IL7R,0.23466569,0.0,0.018030673,0.19467949840039478,0.03409315796624541,0.012824325,0.63635254,0.6264194814617368,0.2406415733373951
Plasmacytoid DC,Plasmacytoid DC,TNFSF13B,HLA-DPB1,1.3191105,0.0,0.584511,0.6516824763326877,0.6452047927893125,0.007067367,0.90878737,0.1611316438007903,0.24157564188225764
T proliferating,T proliferating,TNF,FAS,0.13654059,0.0,0.018166754,0.47361773666526263,0.16826020185595034,0.03670615,0.63722205,0.2792559844340588,0.24305289444568093
Plasmacytoid DC,Plasmacytoid DC,BST2,LILRA4,1.1465734,0.0,1.1449214,4.308684418932495,1.7236875671125107,0.083370626,0.9330852,0.0002603186081094182,0.24378179762833152
CD8 T cytotoxic,T proliferating,HLA-B,KIR3DL2,1.9650438,0.0,0.58357286,0.7483027359510095,0.7021452265600752,0.022473339,0.9087208,0.05789331968041655,0.24378179762833152
Erythroid early,Granulocyte precursor,GRN,TNFRSF1A,0.13630679,0.996,0.018369967,0.01451292577182145,-0.2770274786463844,0.0017814316,0.63850677,1.0,0.2454628103568295
T activated,Monocyte non-classical,COPA,CD74,1.6351877,0.0,0.58221096,0.46786943423736876,0.26882638429212136,0.005611832,0.9086239,0.308014326433632,0.24599640540776727
CD4 T naive,NK,HLA-E,KLRC1,1.1442727,0.0,1.0520308,0.9456816496922618,0.9063219023521014,0.035507523,0.93039477,0.01719187609661845,0.24636635930854633
CD4 T naive,NK,HLA-E,KLRC1_KLRD1,1.1442727,0.0,1.0520308,0.9456816496922618,0.9063219023521014,0.035507523,0.93039477,0.01719187609661845,0.24636635930854633
CD8 T memory,NK,HLA-E,KLRC2_KLRD1,1.165198,0.0,0.5807445,0.6695440579709414,0.8123973991024684,0.03339773,0.9085191,0.05789331968041655,0.24710689138233005
CD8 T memory,NK,HLA-E,KLRC2,1.165198,0.0,0.5807445,0.6695440579709414,0.8123973991024684,0.03339773,0.9085191,0.05789331968041655,0.24710689138233005
NK,Erythroid early,ITGAL_ITGB2,F11R,0.19606577,0.0,0.018432178,0.3886405502782688,0.3963502938672963,0.014969953,0.6388969,0.10875221708110094,0.24787132148039942
Dendritic cell,T proliferating,COPA,CD74,1.4890285,0.0,0.5801338,0.4029257495637479,-0.08973071150460962,0.00559181,0.9084754,1.0,0.24821948214546474
Monocyte non-classical,T proliferating,TNFSF13B,HLA-DPB1,1.1399262,0.0,0.9400228,0.6599684325099728,0.46550638199496464,0.011365889,0.9266602,0.05789331968041655,0.2489623512225978
Erythroid early,T proliferating,COPA,CD74,1.4889791,0.0,0.5798602,0.4028104104759832,-0.1370398777806788,0.005589173,0.9084558,1.0,0.24970615364801574
Monocyte classical,NK,CLEC2B,KLRF1,1.1398488,0.0,0.61967677,1.4841439992075776,1.5778270786868287,0.027378934,0.9111801,0.018369277033388635,0.25007844377397237
NK,Monocyte classical,KLRF1,CLEC2B,1.1398488,0.0,0.61967677,1.4841439992075776,1.5778270786868287,0.027378934,0.9111801,0.018369277033388635,0.25007844377397237
Erythroid early,T proliferating,TGFB1,TGFBR3,0.13902631,0.638,0.018629137,0.1302568156927787,-0.2279148268822257,0.003931131,0.64012206,1.0,0.2502784440439265
Platelet,Granulocyte precursor,APP,CD74,1.1398228,0.0,0.6431666,0.35310751395634465,0.10973386368964855,0.00450069,0.9126741,0.5044410820875481,0.25119659450450915
Erythroid early,B naive,TNFSF13B,CD40,0.19130516,0.0,0.018957164,0.3328328507453988,0.18252518324358402,0.0078224465,0.64213014,0.2531316344455154,0.25268414681178775
Dendritic cell,Pre-B large,TNFSF13B,HLA-DPB1,1.137748,0.0,1.0476906,0.7091365517986452,0.27749848457058174,0.012667709,0.9302608,0.11622286178244873,0.25269075912095973
HSPC,NK,MIF,CD74,1.1368968,0.584,1.2874084,0.19488451555980618,-0.7626442006641985,0.0025371113,0.9366553,1.0,0.25418864094430077
T proliferating,T proliferating,HLA-E,KLRC1_KLRD1,1.1701596,0.0,0.5751618,0.5725288105669685,0.3443079303977281,0.019412523,0.9081169,0.06656489172402259,0.25456368158154086
T proliferating,T proliferating,HLA-E,KLRC1,1.1701596,0.0,0.5751618,0.5725288105669685,0.3443079303977281,0.019412523,0.9081169,0.06656489172402259,0.25456368158154086
Plasmacytoid DC,CD8 T memory,MIF,CD74,1.1365523,0.596,1.000614,0.008135400556534627,-0.6959182399694293,0.0019719223,0.9287546,1.0,0.25493895402006594
Monocyte non-classical,Erythroid early,ITGAL_ITGB2,ICAM3,0.1583307,1.0,0.019079955,-0.11337455351107642,-0.48487132447001513,0.0010379056,0.6428716,1.0,0.25508844602074865
NK,CD8 T memory,MIF,CD74,1.1352143,0.634,0.99612856,0.006558059707207955,-0.5286810322113552,0.0019630827,0.9286059,1.0,0.2564423993180467
Pre-B large,Monocyte non-classical,COPA,CD74,1.6336967,0.0,0.5730217,0.46438647502838337,0.18080908211100472,0.0055232584,0.90796125,0.3194366142448447,0.2564423993180467
Erythroid early,Pre-B small,PTPRC,CD22,0.16120443,1.0,0.0192189,-0.19698675739209998,-0.7544478140907649,0.0010189504,0.6437041,1.0,0.25749134208036806
Platelet,NK,HLA-E,KLRC2_KLRD1,1.1487995,0.0,0.57143825,0.6551090106653286,1.154019261894036,0.03286254,0.90784556,0.05789331968041655,0.25832689953172083
Platelet,NK,HLA-E,KLRC2,1.1487995,0.0,0.57143825,0.6551090106653286,1.154019261894036,0.03286254,0.90784556,0.05789331968041655,0.25832689953172083
Monocyte classical,HSPC,TNFSF13B,HLA-DPB1,1.1296672,0.0,1.2024947,0.8127166351931145,0.8220628110700446,0.014539457,0.93460065,0.05789331968041655,0.25870448440053206
Pre-B small,Granulocyte precursor,MIF,CD74,1.1282856,0.669,0.59817654,-0.08509378733424898,-0.720848890768466,0.0011788339,0.90974075,1.0,0.25946034606090285
Erythroid early,Dendritic cell,ANXA1,FPR1,0.14181659,1.0,0.019492486,-0.18531947001830845,-0.8706837669403615,0.0016290029,0.6453234,1.0,0.25989283540020447
CD8 T memory,T proliferating,HLA-E,KLRC1_KLRD1,1.1628356,0.0,0.5710746,0.566079917847324,0.548784573118172,0.019274574,0.9078189,0.05789331968041655,0.2605959066682147
CD8 T memory,T proliferating,HLA-E,KLRC1,1.1628356,0.0,0.5710746,0.566079917847324,0.548784573118172,0.019274574,0.9078189,0.05789331968041655,0.2605959066682147
Pre-B small,Erythroid early,MIF,TNFRSF14,0.1857311,1.0,0.01984032,-0.2890726626366432,-0.5153589808431362,0.000388853,0.6473449,1.0,0.2622929263898166
CD8 T memory,T proliferating,HLA-B,KIR3DL2,1.9180671,0.0,0.5690507,0.7046921805411167,0.6436364996174386,0.021914093,0.90767026,0.05789331968041655,0.2640149670481877
Dendritic cell,Plasmacytoid DC,ITGAL_ITGB2,ICAM1,0.14108527,0.0,0.01984596,0.33944913642335056,0.12538190420589887,0.0154648125,0.6473773,0.38138510929812375,0.2646916312214165
Dendritic cell,Granulocyte precursor,APP,CD74,1.1210765,0.0,0.57006395,0.30639150583402924,-0.3839930761743948,0.003989139,0.9077448,1.0,0.26477726482046404
Granulocyte precursor,Monocyte non-classical,COPA,CD74,1.6328356,0.0,0.5677153,0.4623752664908432,0.25120581610073767,0.00547211,0.9075718,0.32630228233789704,0.26477726482046404
Granulocyte precursor,T proliferating,APP,CD74,1.4866403,0.0,0.5669103,0.4301216729386719,-0.0073387607278722344,0.0039670705,0.90751225,0.7745670401419933,0.2655405188996687
HSPC,Granulocyte precursor,APP,CD74,1.1210573,0.0,0.56998897,0.30634364574911216,-0.3759499257807952,0.003988614,0.9077393,1.0,0.2655405188996687
CD4 T naive,Monocyte non-classical,CD52,SIGLEC10,1.2262381,0.0,0.56589854,0.7334918271478338,0.23652020505856636,0.04116332,0.90743726,0.164004343565551,0.2663046481959835
CD8 T cytotoxic,Erythroid early,ITGAL_ITGB2,ICAM3,0.16358715,1.0,0.019930916,-0.10083224125947338,-0.39530902649111,0.0010841958,0.64786476,1.0,0.26708891877004426
NK,T proliferating,HLA-B,KIR3DL2,1.8993579,0.0,0.56326705,0.6873255143570509,0.6165133336721109,0.021691365,0.90724134,0.05789331968041655,0.2678356898011375
T proliferating,Granulocyte precursor,FASLG,TNFRSF1A,0.14285117,0.0,0.01996457,0.6712554562315891,0.22719361561893442,0.039504714,0.64805716,0.17983193575074582,0.26948480521712637
NK,CD4 T naive,KLRF1,CLEC2B,1.1254828,0.0,0.5632412,1.4655740984173244,1.4475926264146586,0.02488546,0.9072394,0.024600116316148057,0.2697546161039345
CD4 T naive,NK,CLEC2B,KLRF1,1.1254828,0.0,0.5632412,1.4655740984173244,1.4475926264146586,0.02488546,0.9072394,0.024600116316148057,0.2697546161039345
CD8 T memory,CD8 T memory,MIF,CD74,1.1134961,0.951,0.9233237,-0.01904840862629916,-0.6115436884171557,0.0018196052,0.92604876,1.0,0.2701390768308647
HSPC,Monocyte non-classical,COPA,CD74,1.6320636,0.0,0.56295747,0.4605719677851304,0.16617207860292055,0.0054262504,0.90721816,0.3311736798291026,0.2709086809927566
Erythroid late,CD8 T memory,MIF,CD74,1.1116104,0.897,0.9170026,-0.021271680680540944,-0.5001949170481489,0.0018071482,0.9258132,1.0,0.2709086809927566
Plasmacytoid DC,Dendritic cell,FAM3C,LAMP1,0.1439302,0.99,0.020010246,-0.046837932949397365,-0.22842601274061458,0.0017026417,0.6483177,1.0,0.27187929097222097
Platelet,T proliferating,HLA-E,KLRC1_KLRD1,1.1464372,0.0,0.5619233,0.5516448705417112,0.8904064359097394,0.018965704,0.9071408,0.05789331968041655,0.2720648330369464
Platelet,T proliferating,HLA-E,KLRC1,1.1464372,0.0,0.5619233,0.5516448705417112,0.8904064359097394,0.018965704,0.9071408,0.05789331968041655,0.2720648330369464
T activated,CD8 T memory,MIF,CD74,1.1090243,0.911,0.9083333,-0.02432079813117715,-0.6898826268678414,0.0017900635,0.9254863,1.0,0.2732230290483308
Monocyte non-classical,CD8 T memory,MIF,CD74,1.1067157,0.957,0.9005939,-0.02704290903550241,-0.6836710619210166,0.0017748113,0.92519075,1.0,0.27399626677044686
HSPC,Plasmacytoid DC,SEMA4D,PLXNB2,0.15362377,0.0,0.020155888,0.3275084713659526,0.10203114880030591,0.009462805,0.649144,0.4440352762582132,0.274272376444887
