,Platelet,Plasmacytoid DC,Pre-B large,Erythroid late,Erythroid early,B naive,Monocyte classical,NK
AC008892.1,0.001184121618246032,-0.004960907078120817,-0.003247127531053617,-0.00446108424175801,-0.007458377481859556,-0.014536228782152761,-0.01935208771376407,0.030612547023749576
AC016596.1,-7.588387017392771e-05,0.0018290232628800434,-0.004307556586087788,-0.005082430765578011,-0.005653430658178901,-0.012063620701181846,-0.00897551060909009,0.019674396089923895
ANKRD55,0.018768337134618316,-0.009723699701425302,-0.011237165692137556,-0.008867724765299316,-0.01718817250145153,-0.03796977108582593,-0.03900360839514867,0.06869042854486658
MAP3K1,-0.0162742855085033,0.022561794039942018,-0.016000692104405544,-0.03527601112633197,-0.03104985138386297,0.05290806972132136,0.15999511968489497,-0.1378153509562295
SETD9,-0.005095558069050618,0.03028180549121028,0.031476920759963986,0.0266683566708141,0.09205294216723688,-0.030738245116185992,0.06779057172997918,-0.07660490977377526
MIER3,-0.004323389706304142,0.008803574405051546,0.018095991243007488,-0.004356399757972509,0.02036886458306081,-0.005237783669990575,0.0177490232056289,-0.020103931472856648
GPBP1,-0.015686996135114713,0.004339691691915921,0.025037436074226472,-0.046989369153742286,0.009012435090115489,0.04093231918919269,-0.08448167938604577,0.03371936381411185
PLK2,-0.005871677034258327,0.007242333222265151,0.01890481690214362,-0.01590195142465767,-0.01815365246042326,0.0002764310392473572,0.059534884752058724,-0.0382508120509645
GAPT,-0.02014501613120893,0.1986123925442761,0.04852788946973016,-0.03895321194041931,-0.035620077164540916,0.20021148098631547,0.07377023672010434,-0.23261751152522542
PDE4D,0.006760648896558754,-0.005083809470138076,-0.00969723195060537,-0.03636367092468974,-0.042572309636241625,-0.07001930361240266,0.016039880994244447,0.06871203141387415
DEPDC1B,-0.0029418569102717174,-0.006654138969629751,0.20482682246579625,0.13651350939547002,0.3453596405205422,-0.05709420209600113,-0.021231102096487948,-0.13657506841558428
ERCC8,-0.0049637613622446584,-0.0012412343343120261,0.02419828628531334,0.03429528308724262,0.07720890750461497,-0.010798741784669528,0.012191551573126647,-0.04054628133971364
NDUFAF2,-0.009465302221837783,-0.0034408356004897315,0.023476544541594948,0.07960292826514079,0.18159015688376162,-0.06359627516942115,-0.005664107478224408,-0.03361342162795133
SMIM15,-0.008707332983377369,0.02690826942329638,0.05406049718058389,0.061112967549983264,0.1276517465859058,-0.03204752780301269,-0.012331238632635027,-0.04178300386740904
ZSWIM6,-0.00857526872693142,0.02556163825558096,0.003410274158786244,-0.01572762815738404,0.0019474460221724993,-0.013215912602936258,0.11610633414901625,-0.07630573504452502
KIF2A,0.1299975955066215,-0.0029754476727519626,0.036851282444229166,-0.012302781663711501,0.0158847847395904,-0.04934342539373414,-0.0919141116689914,0.08478687390040128
DIMT1,-0.005292904937444274,0.015282221952345722,0.047887191565235424,0.07401898944300667,0.1928534269366211,-0.02626209905151845,-0.04211692687067271,-0.04740319322334277
IPO11,-0.0037352750192246246,0.0013220384277045313,0.045648121149774436,0.029053693304287587,0.1343796493951431,-0.019857478381468202,-0.027731744110640246,-0.02827085930312588
SREK1IP1,-0.008444375692133053,0.01172419792399483,0.024277357061419192,0.014785570894897316,0.08635685457844619,-0.038728853010849516,0.0019115188927507605,-0.0120729449558832
CWC27,-0.006531617183586696,-0.0027108838875145023,0.07303659144697523,0.04234485082916408,0.1597746422156089,-0.03158791565083356,-0.03285008090150072,-0.032371400628286306
ADAMTS6,-0.002645335769239942,-0.00797577834285463,-0.001150073890566224,-0.013110150429298825,-0.013050294423348999,0.0348471411918971,-0.04087502355459983,0.01272115330528069
CENPK,-0.0019116495314839086,-0.014431246989809904,0.13042726617566572,0.1009564671480406,0.2078958277978903,-0.08996856007990302,-0.07141910935182672,-0.0004965470523374722
PPWD1,-0.00595107854681068,0.008135410512161267,0.021071807291867296,-0.00284157386677382,0.02742767183763997,-0.01412118925231379,-0.04552441632344814,0.02978465488939948
TRIM23,-0.003405956853493698,-0.008286538539627252,0.0014214832011462046,-0.007434015988023644,-0.0003000298267303592,0.0024144335680303304,-0.007000054550872514,0.006735985359168759
TRAPPC13,-0.005952167971380179,0.01002233380188291,0.03434449509388051,0.0022594432787959467,0.04184179148996698,-0.010028739929553164,-0.003394388721169551,-0.013612105156080122
SHLD3,-0.004958670577923837,0.004760305136964255,0.01494773486933326,0.0003110489476255155,0.02741866780813691,-0.01138532812686806,-0.011486960347039405,0.0038602004807672917
SGTB,0.00027693930918269656,-0.00881919632701145,-0.008640649575556228,-0.01709121694294347,-0.025040878914890558,-0.04775629903209248,-0.007992603801373826,0.059199879186737484
NLN,-0.005732521115710506,0.005009086809937068,0.0290503282559361,0.036927995951733,0.10064477049375686,-0.021360223045377685,0.058626808267322195,-0.07734621451082761
ERBIN,0.010762231431573895,-0.0032727290782324503,0.015295232582153265,-0.020435944994210413,0.019376868172886672,-0.009314207053419515,0.010026072301534072,-0.0054026394569294586
SREK1,-0.012591453670074911,0.039892607554239845,0.0685007498029858,-0.018494466341010905,0.09535032298370294,0.0017356198961528764,0.05456667575330014,-0.09103454317348843
MAST4,0.03702444097962082,0.004657147683205067,0.01619337079416906,-0.0021681398047857484,-0.00023366810983438985,-0.023770647530583604,-0.03886779911616212,0.04004802554267589
MAST4-AS1,0.005860616352034299,0.002592075754874108,0.018070268892468606,0.0133693386454845,0.04818724613501922,-0.012906442859163448,-0.007351624421134091,-0.009640009390065103
CD180,-0.010090061795322694,0.01664480595090029,0.009249758176744205,-0.0188904368601328,-0.01693473872840535,0.13443990246000578,0.01524329783906707,-0.10867991842018872
PIK3R1,-0.009364512964782627,-0.04225477819000447,-0.005256763311096349,-0.06374195923840494,-0.06963176656882744,-0.1712776055516669,-0.16457664754017806,0.30265410745564686
SLC30A5,0.00523658010651102,0.04858618423841408,0.03217789264951038,0.019403569339178008,0.11291892491754657,-0.02423669284975645,0.005487274368258321,-0.04614218459784044
CCNB1,-0.008761158165543969,-0.01292326521179075,0.13276964901502847,0.23475224326838154,0.5167667509706683,-0.07786398092911191,-0.03655665356477113,-0.17707872730916827
CENPH,-0.009833183514619984,-0.002126468455955459,0.24412826129576035,0.20007443356290336,0.39602132071288765,-0.042771340151308214,-0.04265896986655602,-0.17387215526534658
MRPS36,-0.012853473929346614,0.009085925008023733,0.04175334360145311,0.05621552707874461,0.16859512860675635,-0.03277579697369382,0.018388137407634553,-0.07059736221999735
CDK7,-0.0074003409761562635,-4.070904824283362e-05,0.01596749229417792,0.02370812114512983,0.10645183288720753,-0.014104929498939829,-0.018610375287957455,-0.0214938716580066
CCDC125,-0.0019914076794668814,0.009528774482833725,0.02814404657643743,0.009969106160841765,0.05590250526093629,-0.000837014069052128,-0.004742049375969858,-0.02551603403398521
AK6,-0.010459275983114205,-0.013492952234289085,0.06150143053662949,0.14813561116822288,0.3272987191225577,-0.056036210587735134,-0.04286665663495659,-0.08630193058186177
TAF9,-0.01632856060477002,0.016699800594288793,0.06510365684863009,0.1434875208959577,0.3247149108023454,-0.047806725476264474,0.013340645752490691,-0.13767192038269052
RAD17,-0.003952217906683665,-0.0020798464695724918,0.031212226425600946,0.03209734638484407,0.11445217769142896,0.0011518944325362886,-0.03308314286843973,-0.03065646478683402
MARVELD2,-0.004693013786674148,-0.012652432611145317,-0.0077919665062407915,0.06491366483529581,0.19417338813431112,-0.02558231620687549,-0.02558642592604212,-0.04140024953337721
OCLN,-0.0033387104161162573,0.0019947212027528185,0.006774225932726521,-0.010823597899227454,-0.004953302190342312,0.004081122416421543,-0.0032965414288343956,0.0021415718594528276
GTF2H2C,-0.004079365946600814,0.0016031728149527456,0.010699980575674062,-0.003954439155484352,0.029565472281625028,0.01667971245613533,-0.038231440649444615,0.0034154733295120804
SMN2,-0.0009279479253168391,0.0013220906682499087,0.0013601594162255843,0.010862690978030054,0.03511935379135187,-0.007718765632878134,-0.01343766896632643,0.0002999488942188696
AC146944.4,-0.0021090572406314498,0.008306905241337243,0.0068884849021407036,0.0011251086220383955,0.017593923758498473,0.0032443565762366655,0.009823898259411056,-0.018990361430828495
SERF1A,-0.0030208096318159097,0.007131299595088165,0.005927871728759338,-0.009909443772739944,-0.0040181804644706595,0.026375784135851534,-0.02817814914761469,0.0017180152565447057
SMN1,-0.004340715563175718,0.0031847618565484545,0.010142125531205392,0.006254801541791724,0.04489266950131036,0.002099013076307015,-0.01961225646001874,-0.006984160792126195
NAIP,-0.012711393884688399,0.012510214823557847,-0.0023607664897403705,-0.026546216585176193,-0.020558088387706015,-0.027786852208763552,0.2043300976595593,-0.11492003417240514
GTF2H2,-0.006280749115210143,-0.005369713149448222,0.021895804109726007,-0.0029001503071753388,0.05598364410102281,0.0038919002463747333,-0.062346572443862734,0.020533768143597902
BDP1,-0.01188021263552203,0.009913961454514668,0.03361857786601175,-0.007988484727826855,0.10936331946043411,0.019735587224856233,-0.045738385497462376,-0.026266100770613462
MCCC2,-0.006930828438770629,0.006841685729870505,0.029641547097462834,0.019404481603303547,0.08862291258227681,-0.00044960549148042944,-0.01090122906363975,-0.03453915495193557
MRPS27,-0.006080785046961438,0.010725568516532207,0.09399203511462564,0.04986851422126164,0.13530726771017665,-0.019776007691218764,-0.011200332766270433,-0.057498695643305446
PTCD2,-0.0011060042401077265,0.006173267861281889,0.021044471313920256,0.011369000472284322,0.05747596283237296,0.00016037160471544092,-0.015437067653913344,-0.01732755796512471
TNPO1,-0.0034548322837617425,0.021002469030045177,0.04944427331105074,-0.002798740569638959,0.07662570210075333,-0.004705194352238482,-0.011919862094146451,-0.027937132890940058
FCHO2,-0.00558192199262665,-0.003745387154524851,-0.004945236642622619,0.02095289223101331,0.06302629407379114,-0.008267192116860287,0.023883116550684622,-0.03618662638806229
AC099522.2,-0.00016604253939642516,0.004236911452468407,0.008966900169940447,-0.0017128243418653485,0.008692245461739403,-0.006167865890903079,-0.01031985271295733,0.007010324655609346
BTF3,-0.05172323173892653,0.03064025881328967,0.10619910157333441,0.028173736174559483,0.11693395842367757,-0.008785966115043653,-0.10881682612543243,0.014612779057726547
ANKRA2,-0.005407876234416327,-0.005052528423882789,0.007507688085705948,-0.013559099351619903,0.017357152671398892,-0.0007001445794181664,-0.04792166361605477,0.03261762661662718
UTP15,-0.004958531860378284,-0.003476173356946853,0.0018878283932462262,0.023508469924234686,0.08156523621894174,-0.016267062558822067,-0.010875969572812661,-0.013283752340460404
ENC1,-0.006641369268319036,-0.01437988168968726,-0.014742296550512594,-0.020820723238195914,-0.022418185158538703,-0.031502931690540914,-0.007779388196690137,0.04937662372967597
HEXB,-0.019146293989285097,0.06053449949805293,0.00990430274727539,-0.01943420952191675,0.015343599286504663,-0.0759618232116554,0.26004401995631704,-0.14391155290444257
GFM2,-0.0058809113973684185,-0.0018186536970142455,0.03387737741285992,0.0327813328372252,0.10532939125676329,-0.004390015638610556,-0.004212906564991589,-0.04487068259478295
NSA2,-0.018685012492291604,0.020168042358721237,0.0571991932927598,0.01466693422341777,0.09994951500010225,-0.007256198123700011,-0.017526525674012857,-0.03455136469782095
FAM169A,-0.0022162980478722164,-0.005258825619345247,0.006560106302776853,-0.015342085413968858,-0.018385322340842346,-0.0077515501130769465,-0.043203624730560726,0.04761161827923711
GCNT4,0.005391301719859333,-0.012018194711059848,-0.01671914750814985,-0.01194257324000335,-0.024002401290758826,-0.05144795204255485,-0.056642914075095814,0.09783960710823371
HMGCR,-0.00404661917296581,0.0062650257751392865,0.006464015842949019,0.0008548622434387192,0.03509539270488957,-0.030881994629352844,0.0492413623367753,-0.026882007711438356
COL4A3BP,-0.010123294289289495,0.018160505753946305,7.318073237671299e-06,-0.019675450358825817,0.004694710325497164,-0.009229722721973515,0.08485473234255456,-0.054307490525552185
POLK,-0.0113179058254052,0.0359973988354757,0.01415117333319072,-0.021069558963639132,0.02152881491518501,0.03679387908404487,0.0029466567843451177,-0.041830790214521046
POC5,-0.0026400550052406648,0.011022625154818003,0.033404410280431965,-0.004572739389697881,0.029402115928241036,-0.0050282586649934,-0.01837120175449495,-0.0007467114132041628
IQGAP2,0.01554057286284664,0.07435960701036168,0.05053523148236055,0.0024078457017224124,0.13487405162544158,-0.09844131451686869,0.06979231034378576,-0.048920611795041306
F2R,0.0344578255878528,-0.02075555315196193,0.00831679676308189,-0.014367192796425392,0.003413449379109468,-0.08381983490093445,-0.07707345124127293,0.12275158421552557
F2RL1,0.0004359864749297286,0.011167869531622574,0.02732119584179764,-0.001942501809514416,-0.003700427493230204,-0.011219989105292186,0.02855311894652934,-0.01825911847110523
S100Z,-0.00724536038020376,0.02012481142568625,0.016517024282302662,-0.013407974242060501,-0.014547692152568115,-0.013723289319112375,0.13416533314180046,-0.0856809464848095
CRHBP,0.0008795107355602902,0.05712486354440501,0.10861884128051741,0.003095198881068762,-0.004535515571090449,0.009627953589434317,0.006220234977811038,-0.04467008283512695
AGGF1,-0.005466348293616922,0.00845405925079527,0.04098875645288002,0.00634615282362654,0.07410483601211686,-0.023107651670173007,0.022985579161651594,-0.036270747136812186
ZBED3,-0.0005784416025544089,0.018113379844963227,0.04542059515909358,0.009989948346160163,0.048109007521125395,-0.02113694861553128,0.04325067314314397,-0.047504056363042925
ZBED3-AS1,-0.002488930167505433,0.0013739235860300133,0.0194526040365877,-0.0014834958969323548,0.016674650992096574,0.011570754662625958,0.0005646231923941859,-0.01896588275050282
WDR41,-0.00900963255206963,0.030785548383006296,0.08139462910920735,0.05257976035152397,0.146326873994937,-0.019684132432771742,0.06960280874884027,-0.12209746816909212
TBCA,-0.02742885838971175,0.04566628148064784,0.105253523940554,0.027914665304783662,0.10323456221425432,-0.03471765540953304,0.07125371387466774,-0.09672385056969966
AP3B1,-0.006137283935410928,0.007227215219909249,0.053956771648956674,-0.006579959873706622,0.04165259317753958,0.044806245259840415,0.02127748483688999,-0.07532230861199041
SCAMP1-AS1,-0.0018557338158295314,-0.0024801910183655518,0.029342079846918515,0.006516716754599456,0.03240015532232149,-0.008930141606778628,-0.03738996480707471,0.015733272995144126
SCAMP1,-0.006471565274291402,0.008653636580635274,0.02806783779633087,-0.005800632077495012,0.009194951027495282,-0.019282595861001693,0.014685088063827059,-0.004592417859930595
LHFPL2,0.00974826750349475,0.11955546118080611,-0.0008683234525109502,0.003059648415697314,0.07940510232954973,0.03783485121489346,0.006303117905911234,-0.08584727921921287
ARSB,-0.006893092966877082,0.025956591402680505,0.01186442594817778,0.0021128278546967325,0.03519168606124202,-0.010112098973325009,0.0673281344822542,-0.06111266566376743
DMGDH,-0.0010705272810743105,-0.004998020394652834,-0.004686978507337463,-0.005597503020851266,-0.000741762175805449,-0.0014346069745059923,-0.00670916602342438,0.00965746376613018
JMY,-0.003920670452961231,0.0006927569615340213,-0.009708079828228614,-0.017556268100387507,0.006524913720314678,-0.015375901647064361,-0.02473956840620928,0.03418401305250745
